Product_id,Selling_Price
BRAE9TBZWWACJHJ8,2893.605458
SHIE9FMP3RBSYMEV,6939.16093
DREE4DF4DQYMGDJV,5361.215415
NKCECZKQGZXVZ2RY,10289.02971
DRPEHYHKYSXETBBJ,3980.505748
LJGE9UG8WCYXPCHA,4732.039498
GLSEHFUGQRHPBV8D,656.8539277
TOPE954FERN5VZYH,4960.58469
TOPE7JZU5WZZVYDT,8362.818618
JWSECGFU8YKHTSMU,3953.454236
RTREF3PRF3M9FMEF,3757.387893
PTPEAT32HSGZFHVY,3440.243193
TSHEHU5RQSZZHSKF,6153.330493
NKCE2RPCN6RCTGDG,6349.414079
ACCE45UGGC7GVAVG,6677.811482
WATEBFPXFYMWJGJZ,8825.595925
DRPEFZDBMRGECGZG,5326.750585
TOPE2HZRFKVVTCKU,4470.010736
CRTECN2QYKFNFXCZ,2239.662652
PCSEC86VEVSKD5ZY,1902.000411
SGLE8YSWHJAGP3WJ,9973.406791
RNGE88Q9HE9RQYEM,9574.162577
CRTEA7HAFUMPQNHJ,4832.209986
TUNEB42QBZHYP57B,2197.722384
MTYEGUA2VUJ9UDGX,10823.03756
PAEE8NDKHJ7ERAPT,7161.884294
SCFEHDJKTM826ZRA,4557.232194
RTRDFFYGKJAXPUUG,558.3839373
BRAEDQDFGYCZUFEJ,1576.25059
WATDK2G2WM5XHF9S,6591.766031
BRAE3P8YWVZGNYZH,5504.095938
BRAEBKJSNVGDG4DP,2844.269985
MUGE7DUFGUZDQMTQ,2135.449207
BRAE7Y46JXZJHN47,7040.095698
CRTECN2QVB7UDF2P,2727.447067
CAGE76FNT9D99PZK,3078.549489
MUGEAGGKHFAM4YZG,545.3576249
DREECRS4EHXNA9UH,4290.485398
NKCDU4RZC2AFABJV,3264.055189
SNDECYHFHV7XHZNN,8323.655358
DRPEHYHGSSEPB6HW,4913.791163
MUGEGZUHVZ4Y85DV,3872.168566
BRAEBBMQYHRSZ5JC,2683.652502
NKCEAPCXCP8GZG5Y,2661.777539
RNGDWKZN9DSHFHYY,3669.888532
PACEB7GGJXVVDZFZ,2104.305017
BRAEDQDFSDVTSSWK,2529.763902
NKCDWBPZAJH88YAZ,3375.331664
NKCEB774SNZGVYW3,592.9652896
RNGE88FRA9DMA4UZ,4047.472677
BDSEJJ6USEQZS3QA,1412.123063
MUGE9HRRKMGKHMRT,715.2996177
NKCEAX7HH7BFTFHF,4047.566753
NKCDUYA5PQWDKMBZ,2694.424735
WATEFWP4V5ZEHZZY,3512.384541
BRAE8QNFXPTNHXKB,7073.188433
NKCDWBPZGZJNYCCS,3846.39414
BRAEDZ7TZNFQTXZA,2156.458608
CSPEGNS9GZVAGRY7,4995.51227
NKCE6XU6DA4HYYGN,3679.799373
CRTECN2QYMHJKQ3G,143.7828146
LJGEATZSESZPRQX3,3610.831975
CAGEBTGHSVHHWPG6,8009.370384
SOCEJZT8FMXJ8VHZ,5105.913326
FLUEGKG2K93HY9TC,4077.872593
SUDEHYGVDNRHYPTW,5814.508608
NKCECZKQCFGWJ36A,2517.1284
TOPEHZNQGZJYYJHE,689.6361225
NKCECGVBWQWGZUVG,1757.675689
BRAEDUXKVAPEV9G6,7465.554376
RTRDYYTZSUUNFFUT,555.2926863
BRAE3WVQZZUJA4JW,5639.360485
PELEGHQP8GMXYF6V,3469.369675
NKCE9YFCEG5FXMAH,4116.635293
TOPDZGV8GUEXZNUT,4892.129499
WATDZ5HGRGZG4AFT,9182.519508
MUGEACY8DDWFGRUA,2282.851113
RTRE7FT9VKRGNTRR,8650.795691
RNGE7M9279JQH6M2,6605.916055
RNGE86J7VJNYBSHZ,3514.039684
TOPEHZSMJYWRYH8F,605.2920987
BLAEE3YX3WETHSZD,6025.699311
ACCEAZCVEKWMNSEY,1458.57491
SHIEB7A6NCNJNZJD,4112.119913
WATE2FAHHP3FEYG6,9624.473528
TOPE9PSGHRKUCXKM,6175.93172
MUGEAGGKKDAXEA36,3791.99384
TOPDX9TF4PYJMX7B,3354.106874
SHIE9J6PVG9ZE9M5,4040.690298
TOPDZFGCFH8AMJ4B,4931.236222
RNGEA9ZXDDFHAVMZ,679.9596278
PLLEHQV78ZFHTE7X,3012.421361
BRAEDTGQMXYVF7NB,1078.635964
CRTECN2QVSZP8JDW,466.3109017
KRTE5PEEG7YAGENZ,11715.32432
NKCECGVBKYNJGZZQ,4352.483669
RNGEDAK2KK6VXQQ5,7423.057402
RTREF3PGZGTGBHT7,6246.025406
MUGEYYXFNGQ6A3FP,4010.677192
SLOEBHYNHETSRBXN,5947.445493
ARPEGDHSXZJSHGSN,3524.197009
NKCECPHGBUZPN2KU,6006.856469
VSBEGBH9QBHT2MQF,1080.774045
BRAEB2ZTXQQTYTEP,2335.834358
PANEENEMG9NPM2QQ,780.7177418
SNDEHZQ7MMN272VX,4089.268622
NKCED2ZGYAP3UKJY,6483.390847
PCSEC86VKYNCPSDK,2083.396913
PBXEBYHYS3UXVBE5,4776.693897
NKCE8ZJ2PXWJQZZX,3029.484932
AIREGHYGSZKZYZBB,4293.305515
HMBEE965MNXMUSFY,6855.562707
HAREGG26JVZYCC8B,2007.621653
JEAE2KFRBNFZFWE6,3342.800468
DIAEJUCFFWRXYACA,5819.894681
PCSE76X4U7MFDPUZ,10970.52255
MUGEGZUHAVWFHSER,5155.971082
TCVEHSMFHCPGH9QJ,763.3652395
NKCEFNPJ5M9JZJR7,2312.056932
PTGEGUP5KM48MRRW,549.3342525
KRTECAVZHVTGR2YV,7034.732593
JWSE9KZTWGWKVYYH,6677.297256
PCSE95HXQE744G8Z,5349.56955
DREEGZ4CUZH5CATV,4513.602254
BRAEDQF7KGNJ2EEW,9056.468112
PTPE4P39G9SVGHRZ,542.3714658
NKCE4PZ6HYWFZUAN,450.9026887
SNDEDFYPJFHXG98W,3112.723368
TSHEHU5RWCQXRWF9,4911.243122
CRTECN2QYVBX5Y4W,1121.213736
NKCE8HVPEPWAU2HF,2825.662601
PTGEGUZVM4X9XZWG,10050.02791
BRAEDH76Q44DNY23,5463.468091
INKEF7WMPUEH9G4V,3824.457156
CRTECN2QS5JJAFVP,5709.375856
SHOE2FQCE3QFC8ZM,4290.565696
TOPEEEPV4GFFSHJG,6237.790257
PACE43HF8JWNA2GY,3404.020058
PBXEAHTCHTG62WSA,3416.848863
PADEHZFJGQNSEVKC,4235.419932
BRAEDQFRZAAEWCDT,3036.973322
BRAEDSKCJJUEVC6B,1795.48932
WATE8PBFZKV5BYDZ,12642.23799
SNDEHYMXZTFRYZQV,6490.535226
NKCDXYFHPJ4UNFPU,4070.267851
RTRECTV9PSVC8Z9Y,1611.454121
BRAEDXPFA43N8HW9,7789.386102
PCSE4C9YYYYXGNFH,8371.938946
MUGEACY82SGHCHYY,5234.94512
CAGE7UCEDBWHWF48,3369.507635
ACCEDTNRADHZ35UD,1053.779524
SHOECKEYFVTA6E8S,6496.063156
CRTECN2QTK6FRYHR,3043.370561
NKCE7MMG7YSJCBZG,413.5881544
PTPEDDXTMZKMNXHX,4336.149756
ANKEGPVMFV9BJBJM,6207.854806
BRAE8WPSGGK9DQHX,4168.785177
KHREH26Z6GEDTYYH,1147.570615
NKCE9YX4TREBP4UZ,488.6621521
SHIEHYHMWMYPDFSU,4491.570352
BRAE7KQVYF75XZRE,5498.868406
TSHEHU5RHTSZSCAY,6595.58662
PAEE8EZHZFKKYMVK,6351.050126
NKCE7PZPCSNSCHWT,4283.587591
CAGEBFPEVT4JFGPC,3352.045866
NKCEBBYSAMV3GRMV,3310.368309
PAEEAMGFHMZW72XN,5989.665754
DRPEHYHNCZXNYFZH,1625.494192
NKCEFAG9U4ZHRHKU,3935.076091
BRAE5F3KGW3JVKJH,1844.309105
JWSEBUKYNF45Q8DG,5119.527651
BBAEGJFRDFNK9FCH,6026.583011
SHIEBY82HGZCTH5D,3905.273283
JUMEHUFGYXJYP29C,9770.865636
MUGEAGGKY7DVDTYA,3925.965787
SHOEBGHJZB2UKFC4,4223.194005
CRTECN2QYUDAZJ8T,2691.223894
WATDEWZ9UMDYPWYC,2280.391927
TROEGZ8QS74W4XR8,10945.75156
BRAEGJFX4ZCMZHH6,1189.347659
NKCECJPCUYJZZQTR,479.4223858
BLAEE6KTUAEBTDKS,9441.416839
MUGEACY8TXGZFHKY,426.0588192
BRAE8EHTNDJHDDAD,1890.590142
NKCEBFWTTMZH9MAR,5389.930275
FSEEHXHFG6KCYVVU,7134.387979
WATE3YHHFFCUGZFB,4591.239591
BRAEAM6PF9YRAWWQ,7152.152271
DTHEHTAZPGKDZXWH,4325.464801
BRAE7V2UXPZMDHQ7,7472.642233
CNBEJ9EDXWN8HQUU,4350.330581
TOPECYENWHHDGFCH,3879.801802
BOLEHUEBRTVCGWMK,3917.65344
TOPE8H5DGZH8GTDC,8100.990466
PAEE8G6NHEZMBWGH,8186.583191
LJGEG57E8US6WQWE,3233.844009
NKCEAVVRVBGADAHE,8892.666165
SHIEFZ2GJGAHATFG,2314.149478
NKCDZJB8WUWBH49M,3687.695124
HAREG4928QYXAP3E,7686.731603
PBXEBQGM4J4AWAWF,5693.678583
JGTECTXNVGH5GYM5,5342.315742
SHIECPXYNJ8UHGFN,7161.647033
NKCDWBPZ42YGY39Q,894.6724662
WATD9H76N5WQYVGJ,9446.076017
ACCEBWRHKPQCGJNF,4760.548224
NKCEB2S9MFVUCSQU,2320.06568
CRTECN2QVHHZ5THC,3613.87443
NKCDUEHCBEY7YZV8,1772.287147
SHOED5DCYU8HWRDH,3140.889322
ACCDQDYBKTC6G9GH,8904.489134
WATECVGYJXPGREKD,558.5807073
NKCE7TZG9AG6F3YB,4214.51703
PBXED6C4RKBW8SRE,461.8291917
CRTECN2QXHMJ87BG,2629.960853
SNDEGFJHB7XH9YPW,763.5867425
NKCEAVZ3ECSBFANG,4358.581563
BRAEB9ZNSUGGSFQV,4774.056357
WATE9CFHPAEU3G4B,5287.700214
NKCDYQ3RWGURBTAV,921.2089979
BRAECRHEHYDVDRTG,2448.939344
NKCED8HZ3VQRHGGF,447.982144
BKPEGUJHQSJUZBVF,485.7265832
BRAECHF3WZHZBQX2,2222.270465
BRAECQGS8RZDBQXM,1976.327072
BRAEDNX2TYZYQQZ2,3920.188147
NKCEDAN8ZMVMTDMB,5398.938129
TUNEBE8ADAYHZ4PG,8616.757138
BRAEDN37XKYGFKGR,8293.8197
CRTECN2QYUBADBHF,3788.5609
SGLEGBV6USTHRNDH,4248.934987
NKCEAPCWZTGKKMGW,3296.627891
NKCDSRPAFNQEXDZG,776.2737629
ACCEGNVADAYPFTER,4144.537173
SHOECP78YDYPYPSE,3729.120425
NKCECKHZPB2JMPGF,11799.8634
CAGE79CEHJZX52XS,3392.579684
SHOEH4FSHEDEMVTM,3652.589293
NKCE5UY9JMZP9NGF,6595.654827
RNGEDAKAZXTGZNAM,5950.118264
BRAE5PKZBZGYZEMH,8025.710377
WATD9H76GH2CHZ48,1643.872103
ELWEG4DCHBUNHUAD,5914.901993
BRAEBBMQJ9ARUWCH,1783.184263
MUGEACY8FADKRHPW,1907.941763
SHIE53GCQDQEK7SF,6340.134657
TKPEG2Z2CWU9AHXG,472.8562751
TOPEGGA6H622PCDF,2303.722425
RNGEFP2XDHURBWYP,1124.513751
WATE5HFYAAFVDZMJ,7025.452563
HLUEJQ3TART8YBKJ,10301.57244
BDDEH93ZEEZY7CHM,819.9335964
SHOECXPMAQXZ3QPH,4069.8775
BRAE8X2ZZMYUZGGU,1687.649247
CRTECN2RCWZTMS2F,2646.734858
PHFEGJGHPSYKMHES,2138.677969
NKCEDHHPRYYZURBG,7531.303191
DSEEHETVWRX9FZDT,817.6652941
TOPE7H6NJKNYWBGN,2768.998368
BRAEAM5DR9NS5XPE,4489.960502
BBOEGP4HM4C5WXVC,1272.753398
TOPE7ZHZJY9AJM7H,6760.513435
BRFEHWGA3B6YEWNG,2393.937541
MUGEAGGKRHSXEGCV,3710.789843
NKCE6TNZZKEGKPGA,4498.789233
ACCEGH6RPWY9DHAB,6188.153728
SHIEBJH8XQ2TEASA,2236.516079
GLSEHFJZGQDR9Y6Q,6131.525809
ACCDQDYBDNZRPMSW,1217.454972
CRTECN2QVH5KUGW4,4011.853159
CRTEB774JMYWBRMV,4436.013385
BRAEAW9HUAWTZGSH,3600.293271
BRAEGJFXJGTRFEYE,1407.939262
SHIECRX5GAVFAKJ7,2984.220405
PCSEC86VU9PMZYMP,8495.056849
WATE8C5ZUTSGNEMF,3294.736147
NKCE2W3WYQZ7TCRA,767.4266985
BRAE7DRSNFESBUYT,5766.97869
PBXEBSMZKB3GTTS8,8372.930815
CAGE9ABAYFMUUH45,343.8421498
DREE8MF7NWZUYSBV,9706.96716
BRAE3WVQHJWKQZHZ,2023.702696
SHTEB5MNYHJJQGBJ,4027.044729
PAEE7A8QGN6WSYAG,12722.08224
MUGEACY8QAHZFFXV,2138.89933
AVCEJCHZ2GVMBVP2,758.3025149
CAGEBTGG3AZRBFHE,3077.20359
TSHEGGCKYG5GGGMU,3428.569241
MUGEAGGKKZBHTBHW,3050.01636
PBXE7NYSPF4FKVY6,3396.660677
ARPEEMCAMGADRCGQ,4261.751061
ACCEF3Z2XMEEJVWE,7844.004247
SHOEFMRZZAXFQW4F,5825.067498
TWTEHH2B5EZ4PK6U,5446.575944
WATDXFGTMYAAZYW8,3324.325551
SHIE9J6PPZ44RZDK,4804.200146
NKCED6EXHFFHUFEW,12704.74457
PBXE78PHEKYZRPSC,10223.26333
CAYEJFYZ6B73NUMH,273.6564233
BRAE8RSAHXUVA9FQ,1762.189026
NKCE9W4ZNQGHCENM,1166.002785
SHTEDWHGGHUZZTMZ,1129.921989
NKCE7ZPRDS6PZTAA,2314.345129
SWTEDVZZ92PX48ZY,5159.371264
PCSEC86VZVTTBKJE,8323.949804
TKPDS6ZEWH4KF3SJ,7590.514241
NKCE2B57DXAZBYER,2544.266457
MUGE6A5HP6TG9YCQ,2327.111741
BRAEB2S8SVFDT9HA,3474.511829
FABE88MH9NNKPM4H,3655.831837
WBTDMEZTUWBPD5DM,4364.714219
VANE8KP4GWZPNKQZ,5825.892629
PCSE9R7E3AFG7F9H,1287.788827
ACCE8XZMBCKRGRVS,1688.646451
BAAEGHPNYQ5JMZNZ,7215.108549
NKCEASCZT3V6YGJV,2868.406018
TOPEYJZ7PUP4YRP3,3033.304219
PCSE4VAVUPCMZZ7A,4337.411098
BRAE5F3KHHPXDMUR,2869.623839
CRTEJU6FJTEHSVTR,5394.893426
PTPDVPFYEKTVFEZ8,2880.107515
JEAEHYZRRZDZZNWT,6005.875627
JWSDYFUFNYBSDY6B,907.8931689
CCVEFX3XNKFEF843,7545.262268
PACE66XREPHDU3NH,4531.699579
SUDEGGB3E5K4UNYW,717.0708496
NKCEB3ZCW2HXUSFX,1764.0451
PCSEBFEH9XA3B2DF,3235.959805
BRAEBCY3JXSJFNZH,2414.967338
CLTEHE9GGXJKCWCV,4978.428184
CAGE5QJG2PSHZA28,335.3225446
BRAEFR6JZXBQ9NJK,8734.728533
BRAEBCY3V4ZR8UUU,6495.374193
DREE3KKW8HYZJHZY,3855.021742
FABE92NVVHWSKHAX,4553.138779
CBKEJ3AZYYJTEHK6,5530.040685
SHIEA6YUZCDGZUCG,3964.696275
SHIE9J6PYBXBYHRZ,2305.59841
FABEADKA9VBM9DTM,4546.262117
BRAEB2S8TG98KYGJ,10031.61791
CRTECN2QX4FC2UAC,2853.654772
NKCEAQPGSPXZDCSA,5873.620831
NKCE5TFVHZDZTAYH,3526.856262
BRAECCDUHY5DYWFW,2816.63733
NKCEFFFP9THXHT7P,2045.216096
DREEAVB2QKSZN4HH,4109.301491
SNDEGSZD4WHWUEPU,7137.527883
NKCEA5FHH53NDT9H,4347.852145
NKCDU4RZYTKBTQPC,3155.878285
MUGEBFGFT2CSSGVM,1268.852739
PCSE2ZFDQHP9ENMD,8549.333348
SHOE3TZMQHKWG7TT,5141.815373
SOCEGHFY7ZZ9G48G,4227.886555
SHOEJUQGNBAHYR3E,6810.450865
PCSDY5AFFHEADFCS,7858.629217
BRAEGJFXJR4GPU2C,1056.832356
NKCE5UZHWVVB7FCU,3494.13298
BRAEBBYRHPZNNP6Z,1218.226543
PCSE98DZU6XXGY3C,6883.811438
NKCE4PZ6UJQG9QQE,1548.683897
PASEA46QFBTUGATC,2153.201931
CRTECN2QZAQWXEKU,3519.154548
CRTECN2QUHEXQ5BG,5058.957833
CAGE9ENYESDHRAZG,5255.508336
SLIEHUFGN6EAJZZV,1522.16986
BRAE7KQVPZXEUTHY,8826.885328
BRAE9RDPFQQHHNNE,7973.603906
SHIE853ADDAHYSFQ,1836.061347
PCSE9HAGHNGNRHZD,13614.56933
WATE7VE24DXUPMAG,9231.695508
PBXE4WZJC3ZN8NFC,10865.47403
CAGE6GQCC6YG7FTD,7326.611183
PCSE6SJGNDGTHPGR,1196.428064
TSHEGCZTUAZAYE7G,3226.73378
PCSE9YCZXDYVMBYZ,4092.27723
DREEDR97RXXXSZXX,2513.3822
BRAE8UZGGRVBCEHM,8788.233601
PBXE5YG7JZP48WAF,6580.850217
TOPE4NB7QJFGX4PV,5747.178848
NKCE6SR49QBZZHMP,11013.06419
ACCE8XZMFNFCDPXE,6908.229573
NKCE45SJXTBHBFPX,5324.034817
CRTECN2QVVZWDMVZ,2866.198571
MUGECEVFM93JBPEW,3761.663033
PCSECV3F9MXQZH3V,297.6991388
NKCE2RPCH7YGSPX9,6104.911344
SHOECVMMYCMGFZZP,3422.481217
SHTEDFFJMHZWSYT2,4720.775436
NKCEAZ6FBHSGCGAN,4740.506595
NKCEGZZGGGDCERGH,7518.760083
NKCDU4RZZAMFHSQY,3935.002217
CAGED6YFXAHXJSDH,1538.760869
WCTEHU6FYRC6WWCG,4114.863593
WATDZ5HGFJCH2FGY,8183.614329
IDMEHY86YP4NFZUG,3503.548217
NKCEFERXYKGHFACG,5096.979854
PBXEDDEFFMKZM3HG,494.3425554
VLBEJKMQ9QZS8ZXH,198.3382572
DREEG9JRZUZM5CBH,5962.986716
NKCE6GJ5JHFKSM6T,5785.658636
SHOEG5XHVBSU5BRW,4790.499649
BOTEEWFAGTNGUQ5A,5216.891257
ACCEGUY9XYXUMRDA,6881.619484
CRTECN2QUBFBECYZ,7368.168174
CRTECN2QSWDGMGZZ,4247.583647
SHOECSWQCEZRR82X,884.2811398
WATDZ5HGGUGHEZMH,7720.740117
NKCED8EGPHGKRPBH,6321.785582
CWDEGNNW8YCD2VHQ,5557.411382
PBXE89GKDPBANA86,811.6446473
ACCEA7PVQP8H27UH,1393.905868
JCKEEB5YX5Q8HYBM,2503.587571
CAGE8PKGVCNS7JCH,5936.07172
NDNEBA9VUFJGTDEE,586.6823601
BLUEJQRHM9VA48GF,6303.194173
PCSE6SJGCFMBG5PU,7331.139512
SHOEJP2GGGP2GGPB,1243.008618
CAGE8TQ8A7TPFYZN,2196.019953
TSHECHFVV3F5FHK2,3350.712075
TOPE3NVYHZNAEPHA,710.8538368
BDGEGEGCZ5ZDXBX9,11378.16556
PCSE3YFFCYQVRNYX,6254.707087
CRTECN2QW9H2NWF2,3213.339892
TOPE7ZHY4ZX6VHYU,4617.798909
NKCE9GY4ZH4Q4K69,416.4252441
KLSEGTBP3VQPZTHF,3997.877091
BRAEGGFEQRWYDHHK,3990.159222
PACECF9NDZG39YPR,5024.20564
SNDEGZ8XGC4BWUZF,5812.924222
CRTECN2QZVM6SHSJ,2950.196944
SFFEGJZHZPYSE7YD,4063.534035
NKCE9YFBJMTVANBC,916.8952639
BRAE9WYJXR43VESQ,1951.404814
FABE7D5ZSVVRPG75,3825.937725
ETHEGNMSZPZDZC6T,3026.601097
CRTECN2QWRACCVZW,4691.380934
CRTECN2QT6ZMHHHH,2953.602886
PBXE8W55A32CHXZD,482.5128955
SUDEGGAVHGYEQJAH,3014.299671
NKCEAZ6FXQFHJH2Z,483.1227177
NKCDYFHQAKQ62MHT,2971.777489
PTPE7H5JD4MH5T4D,4198.522749
SHIEBQ8W6KQHQG6J,6330.428497
TKSEEB9MNUGDS9DZ,3834.227764
BRAEDAGATZZKMRNY,2361.966476
CPIEJCN3ASM9ZRXE,4218.041222
RTRDQGV3ZTKAZTPD,4642.044914
ARPEG54NHHJDT9FZ,5022.699534
ACCEBUEKVFFUX2DE,8706.689314
TSHEGYDYGFHGSHGY,6071.257513
VLBEGZ7SBMDMYTXZ,6425.096739
TOPE8ZAF4NMCGHR3,3023.668832
BRAEDQEDVYJV64GV,8359.867178
CRTECN2QSXKNSX8Z,2904.289171
BRAE3Y4ZP6GF4JKT,4637.583899
SHOEJWNPWBWCE7HQ,1740.880192
SUDEGVG6PJKDGW2Z,763.1149559
WATEBS5YABDG6ART,5222.025246
JEAEGE8QCDDXCXFG,5259.536986
JEAEGFMHRSUHCHDY,12595.44493
SHOEC8QGTYTSYHRC,5686.746894
NKCECZJQS73UZGX3,3130.377562
CAGE8X8X5QEP5BWM,5361.352599
SHIECHC2G6B7JPTP,1184.916054
PTPEATF8HNUX8SGY,4343.158743
NKCE8BG8ZXHRZN9G,7975.227299
BRAEBG4ZBVZDWG8M,1644.956997
SNDECV6YCADQHMUQ,6967.363438
NKCEB98TYYUZE7BQ,5330.707592
TKPEJNSQMHREJYRD,5548.160994
NKCDUYA5RGAGR4PY,3931.825891
CRTECN2QSQX5H4GM,4410.172961
CRTECN2QVNAWZZHZ,3905.653822
NKCE6SR4YVMYZMGY,10340.69281
PBXEAJVRV5HNMDTR,308.5025704
SFFEGF6KZ9PPM4SN,4688.125848
RNGDY8PZCQHBYA8U,7090.497833
PCSEAH5W7RFFGKFN,5141.335228
RTRECZANMW6UAQ5A,4248.502504
PCSE9R3UWEMF57RQ,9463.772235
SUDEGGB4EZEJ7ZPV,5073.130654
BRAEBBMQZJWQQFEE,3575.870121
CRNEJB4NE9FYSGBR,2976.372572
NKCDR6BHVPTCG7HA,10387.01716
PTPE4JYTBXSZSZPF,3449.567621
ACCEGGAF75RZUBTU,13340.2153
NSTEG358AT2YQVV2,4795.398266
ACCEGKXQ9ZFSWKMU,851.3020864
SHOEBG6ZUGTSDGBU,5036.317535
FABE92NVJWFVRWTZ,3894.409178
ACCE8XZMEQ5C2MU7,5547.380691
SHIE2XDXPYYGJJZN,441.7428121
BRAE3RFCGHJGVJ9Y,9672.941949
NKCEA5FH9ZB34DEE,6242.52
BRAECFAQXWGHUZDQ,1964.01113
SNDEBG864TPNPGSE,920.7348826
SHOE3MYBTPZVTGYM,4885.914057
NKCECW7BGWYRZ3BP,4140.968716
ACCEGGAYF5HTP4RG,101.3630228
BRAE8RSAJKCPQ4WP,7858.056283
ACCEGXK4RRVYHJZR,546.2791306
CRTECN2QWHKJ3PBU,4597.036516
DREECUW7PKBTZPRA,4106.126656
PCSE6SJGZWXPQY9G,2697.062851
WATDZ98SPFAQVHWR,8994.804016
CRTECN2QZ2HFUHH5,3208.515289
CRTECN2QS7YHAKV2,2295.578434
NKCDU4RZNVATGYZZ,1783.99972
TOPE7W4CTFFFDQBH,4690.789562
NKCE7MMGDBM6ZYT5,3899.307342
FABE92NUSYEWSG56,694.8917984
NKCEFFFPZC5FFNSY,4631.023906
BRAEGGER5HFB7YXT,8197.506015
KTAEGFPRCCS46ZMA,3536.471499
SUDEHYGUBYUKVZYJ,5990.383046
SHIEHZRCHVFEEVMR,6406.127106
RNGE9HEA2SSEK9ZD,618.0980424
BRAE74BRYKNFVGQE,2358.532306
AVCEFURSJBG924HG,649.5807837
DREECZJEPZNGBSFZ,3996.63909
SOCEJPT5QW94BHWE,1650.510728
ECOEFYFCC2BUSBN5,3251.94789
BRAEA7GBQR7ZZN4K,2446.236962
TOPE5N5ACWGNUWBY,9885.372188
BRAE8X2ZW4ZPDQ7A,6385.163452
PELEJWHBZZHFCF4H,5374.832236
PBXE6YVW4CSQGJPS,3318.07416
NKCE5WSJTHTHQFUG,4344.685359
PACE5VYXKSZZ8GKF,3233.963116
PELEGWXGPG8UEXPN,3378.969526
CAGE7CZRJ39MZ33R,3248.522897
CLTEGE4SGRTVHXAW,4548.706861
PCSEAH5WZB8HNWEG,6834.135068
MUGECEVFKB5RER6P,3961.55718
NKCE3H6BGY7BF6K9,7924.879421
CAGE7CZRW6MNSUH4,5014.275688
RTRDMNVFYZZBXT3G,3080.093212
CAGED2W2SHVURMZH,5930.057805
BRAECTFYYHAUWR3A,2413.258451
BRAEAR7WUVRVUAHY,1931.341768
GUAEJGQCH9BNFH2J,6998.260325
MATE49ATZAJFGTHF,550.6757945
NKCE8SESTHKCG7FW,6179.099204
PBXE9T4SWW4HSFGJ,460.9733248
TSHEHU5RY4T3XXQZ,5647.009667
SHTEE72RZN4TVPUY,5737.731238
NKCE8RB5Q2SERPVK,178.6014107
PBXE9YWGTTTX6KVV,3541.381987
NKCDWBPZTRZJTVR2,2803.262229
NKCEGHR7YXJD3QVA,1522.216735
SHOE3S9BYE5XWSKS,6390.993708
DRPEHS7GGAEJHWGH,659.4974103
TOPE7DNYTYVKXH8X,4896.706556
CRLEJ6B76SJP8ZVG,7321.930162
BRAE74BREFRNXRYB,3490.201795
CRTEA7HABNRWRZSV,2845.552105
TOPDX9TF8EH63HHG,4168.075225
ACCEJ6TESY6AFW59,1672.96559
CRTECN2QZZJVMK8M,4336.195835
WATE3NWHWHGSECNQ,11368.45285
MUGEACY8EXQKEZ8J,3854.141806
SUDEGGB5XKHZ8YRV,11864.06847
CRTECN2QXUGAJF8Y,1425.337175
TOPE6ZCJTWVV9GRK,8825.137688
BRAEAHEHDB9H3E65,2103.201757
CRTECN2QVES5SGVH,4238.257092
BRAEDSGAZES3SRZ8,4209.26115
TOPE954F2MKDZFTF,1315.977954
BRAEE6YMYDZCTFHT,2558.483517
PBXEAJHVVCHEY59Y,571.2512446
CAGE6FYHBF3HYBWE,667.9825074
NKCE59YWGAXY6Q4B,2826.843288
BRAECKHYSXQD8ZMC,1249.609225
SNDEHZMFFAHHZSHZ,6362.198762
TOPE9RCYS54YZNFG,4487.87245
NKCEC8AZHBUEHH6Y,3879.284101
NKCDYQ3REN9WJEAF,2612.420877
MUGEAGGKXFT23YYH,4178.430326
NKCE8HVPRWTY5JET,2724.414025
PAEE8EZHYZESVZ2H,6232.172815
SHIE8G24RUNDF63N,5783.8774
SHIEBCQZHBFMSFMK,3419.93007
TOPEBCJF2D8JB3RG,3809.230257
NKCED2ZG8GMNMMSF,3365.738909
CAGE75DFBFFJZZ2P,3506.513914
KRTECQSZAZSPPJWZ,13564.26942
NKCE3Y5PHMWUUWQ3,5097.088473
WATDXFGTREYMG4ZW,2309.305432
GRKEG4UWCS4SNUSG,2677.545953
MUGEACY8MDQCWAGH,2347.000915
WATDZ5HGZZCZXDNC,9778.507347
NKCE8E6YYVEUTNGY,2818.293394
JEAEGE8RGRFHFUU7,7533.150683
BRAEE6YMYZ4D5YGS,5923.126016
SNDE7FD6YA84VHSZ,768.1442468
NKCE5HYVQV5ZKAMB,5247.432349
LJGEDTGP6EVWQAJW,4950.745948
SWIEHF3H7WG6VGMR,2070.734713
CRTECUWZC4AEEVTQ,3587.377761
ACCDXH5HDZZU8QRH,6829.364803
NKCE9ABEZFFRGABC,5151.441645
NKCEAVVRRGHWXTNF,3497.781566
DREEYGCXYYZHDGDZ,3393.018074
NKCE8RB5TUKH4USX,5980.608096
NKCE96SXZGNBFP3J,8368.597399
BRAE8QNFWA34HGDX,9986.956658
BRAEDTNZZN4ER8JN,2361.94794
BRAEAW9MTDZZZBH9,6055.365289
PCSE6X3YSK6U4XMY,6527.615561
SHOEBBWKYRZHMMZN,3480.971968
WATDKB7JHUHHVMU9,442.9589125
WATECSYFBDTEVR5V,2934.597871
RNGE96Y2DCHGZ5AH,4651.196223
VANED79Z5THRWD3K,3678.536905
